id_licitacao,entidade,categoria,quantidade,preco_mercado,preco_estimado,preco_vencedor,numero_licitantes,bdi_percentual,numero_aditivos,historico_contratos,classe
LIC-2025-22654,Câmara Municipal de Recife,Mobiliário,100,855.56,860.2,739.4,2,0.2332,1,1,Não Fraudulenta
LIC-2025-22655,Governo do Estado da Bahia - Secretaria de Saúde,Material de Escritório,50,36.72,33.91,35.48,2,0.1979,0,1,Não Fraudulenta
LIC-2025-22656,Governo do Estado de Pernambuco - Obras,Transporte Escolar,10,4334.25,3951.19,7352.97,1,0.4389,1,2,Fraudulenta
LIC-2025-22657,Secretaria de Educação do Estado do Ceará,Serviço de Engenharia,5,161080.72,165679.49,260652.97,1,0.3142,1,4,Fraudulenta
LIC-2025-22658,Governo do Estado de Pernambuco - Obras,Material de Escritório,5,38.63,37.64,35.23,2,0.2009,1,1,Não Fraudulenta
LIC-2025-22659,Universidade Federal da Paraíba,Medicamento,50,91.64,86.97,97.79,4,0.2088,0,1,Não Fraudulenta
LIC-2025-22660,Prefeitura Municipal de São Paulo,Serviço de Limpeza,100,1688.41,1528.68,1661.64,5,0.2319,0,2,Não Fraudulenta
LIC-2025-22661,Prefeitura Municipal de João Pessoa,Equipamento de Informática,20,2547.39,2308.13,2650.55,2,0.1849,0,0,Não Fraudulenta
LIC-2025-22662,Governo do Estado da Bahia - Secretaria de Saúde,Consultoria Técnica,50,12164.92,11198.63,22170.39,2,0.3486,0,1,Fraudulenta
LIC-2025-22663,Secretaria de Educação do Estado do Ceará,Consultoria Técnica,10,12234.69,11045.21,11114.57,3,0.2321,0,2,Não Fraudulenta
LIC-2025-22664,Departamento Estadual de Trânsito de Minas Gerais,Consultoria Técnica,20,14666.61,13576.57,14972.93,5,0.2324,0,0,Não Fraudulenta
LIC-2025-22665,Universidade Federal da Paraíba,Transporte Escolar,5,4529.25,4857.57,3991.42,2,0.2314,1,0,Não Fraudulenta
LIC-2025-22666,Secretaria de Educação do Estado do Ceará,Consultoria Técnica,1,13985.72,12672.46,13950.11,4,0.1911,0,0,Não Fraudulenta
LIC-2025-22667,Departamento Estadual de Trânsito de Minas Gerais,Material de Escritório,50,43.13,41.93,36.68,2,0.2123,0,2,Não Fraudulenta
LIC-2025-22668,Secretaria de Educação do Estado do Ceará,Equipamento de Informática,10,2161.26,2299.88,1897.02,4,0.1925,0,3,Não Fraudulenta
LIC-2025-22669,Departamento Estadual de Trânsito de Minas Gerais,Consultoria Técnica,20,16532.04,16521.33,18510.67,2,0.1598,0,4,Não Fraudulenta
LIC-2025-22670,Secretaria de Educação do Estado do Ceará,Medicamento,5,110.48,103.4,106.99,3,0.1822,0,0,Não Fraudulenta
LIC-2025-22671,Prefeitura Municipal de São Paulo,Mobiliário,1,890.25,938.07,975.83,3,0.223,0,0,Não Fraudulenta
LIC-2025-22672,Câmara Municipal de Recife,Transporte Escolar,20,4238.07,4493.74,3801.83,5,0.2127,0,1,Não Fraudulenta
LIC-2025-22673,Departamento Estadual de Trânsito de Minas Gerais,Medicamento,5,87.06,79.97,86.0,5,0.2372,0,0,Não Fraudulenta
LIC-2025-22674,Departamento Estadual de Trânsito de Minas Gerais,Serviço de Limpeza,10,1716.7,1589.33,1930.21,3,0.2206,0,1,Não Fraudulenta
LIC-2025-22675,Prefeitura Municipal de João Pessoa,Serviço de Limpeza,5,1734.32,1807.8,1722.54,4,0.2274,1,3,Não Fraudulenta
LIC-2025-22676,Secretaria de Educação do Estado do Ceará,Consultoria Técnica,5,12993.34,13825.64,13439.5,3,0.1526,0,1,Não Fraudulenta
LIC-2025-22677,Universidade Federal da Paraíba,Serviço de Engenharia,100,151827.08,152399.98,174150.13,5,0.1939,1,1,Não Fraudulenta
LIC-2025-22678,Câmara Municipal de Recife,Material de Escritório,20,35.62,36.59,38.68,3,0.1797,0,0,Não Fraudulenta
LIC-2025-22679,Câmara Municipal de Recife,Equipamento de Informática,5,2499.45,2603.6,2169.17,3,0.1788,0,1,Não Fraudulenta
LIC-2025-22680,Prefeitura Municipal de São Paulo,Mobiliário,20,1037.99,1028.62,927.76,5,0.1653,0,0,Não Fraudulenta
LIC-2025-22681,Prefeitura Municipal de São Paulo,Transporte Escolar,10,4083.86,4482.44,3937.37,3,0.2123,0,2,Não Fraudulenta
LIC-2025-22682,Prefeitura Municipal de João Pessoa,Mobiliário,50,767.93,721.92,848.66,3,0.248,0,1,Não Fraudulenta
LIC-2025-22683,Governo do Estado de Pernambuco - Obras,Medicamento,100,91.42,90.89,92.0,5,0.1804,0,1,Não Fraudulenta
LIC-2025-22684,Universidade Federal da Paraíba,Serviço de Limpeza,50,1443.42,1349.69,1532.45,3,0.1539,1,1,Não Fraudulenta
LIC-2025-22685,Departamento Estadual de Trânsito de Minas Gerais,Serviço de Engenharia,20,146001.08,141308.1,146755.48,2,0.2277,0,1,Não Fraudulenta
LIC-2025-22686,Prefeitura Municipal de São Paulo,Equipamento de Informática,10,2207.51,2266.23,1887.06,2,0.1971,0,1,Não Fraudulenta
LIC-2025-22687,Prefeitura Municipal de João Pessoa,Equipamento de Informática,20,2952.4,2969.37,3176.52,5,0.1714,0,2,Não Fraudulenta
LIC-2025-22688,Universidade Federal da Paraíba,Mobiliário,100,945.95,923.38,890.46,2,0.2044,0,3,Não Fraudulenta
LIC-2025-22689,Prefeitura Municipal de João Pessoa,Mobiliário,20,795.05,776.83,727.31,4,0.1783,0,0,Não Fraudulenta
LIC-2025-22690,Governo do Estado da Bahia - Secretaria de Saúde,Transporte Escolar,50,3619.31,3730.89,3451.14,3,0.1904,1,1,Não Fraudulenta
LIC-2025-22691,Governo do Estado da Bahia - Secretaria de Saúde,Mobiliário,10,961.03,998.96,1071.09,3,0.1955,0,2,Não Fraudulenta
LIC-2025-22692,Governo do Estado da Bahia - Secretaria de Saúde,Serviço de Limpeza,50,1509.43,1503.55,1646.29,2,0.1825,0,4,Não Fraudulenta
LIC-2025-22693,Departamento Estadual de Trânsito de Minas Gerais,Consultoria Técnica,20,14336.17,14717.47,14253.73,5,0.1523,0,1,Não Fraudulenta
LIC-2025-22694,Prefeitura Municipal de João Pessoa,Consultoria Técnica,20,12061.43,11543.61,10856.44,4,0.174,0,0,Não Fraudulenta
LIC-2025-22695,Departamento Estadual de Trânsito de Minas Gerais,Transporte Escolar,20,4352.92,4205.86,4777.14,2,0.2211,0,0,Não Fraudulenta
LIC-2025-22696,Câmara Municipal de Recife,Serviço de Limpeza,20,1424.81,1516.39,2107.18,1,0.3801,1,4,Fraudulenta
LIC-2025-22697,Governo do Estado da Bahia - Secretaria de Saúde,Mobiliário,20,745.01,719.1,1632.39,1,0.3881,0,3,Fraudulenta
LIC-2025-22698,Departamento Estadual de Trânsito de Minas Gerais,Equipamento de Informática,50,2840.42,2942.0,4450.53,2,0.3007,0,2,Fraudulenta
LIC-2025-22699,Secretaria de Educação do Estado do Ceará,Transporte Escolar,20,3796.12,3523.22,3667.45,4,0.1603,0,1,Não Fraudulenta
LIC-2025-22700,Câmara Municipal de Recife,Equipamento de Informática,10,2030.43,2171.62,2140.74,5,0.2065,0,0,Não Fraudulenta
LIC-2025-22701,Departamento Estadual de Trânsito de Minas Gerais,Serviço de Limpeza,100,1716.53,1773.27,1894.22,4,0.1783,0,1,Não Fraudulenta
LIC-2025-22702,Governo do Estado da Bahia - Secretaria de Saúde,Consultoria Técnica,50,12736.98,12762.34,12133.59,3,0.2497,0,0,Não Fraudulenta
LIC-2025-22703,Prefeitura Municipal de João Pessoa,Consultoria Técnica,20,13417.73,12359.2,19030.43,1,0.3525,0,3,Fraudulenta
LIC-2025-22704,Universidade Federal da Paraíba,Transporte Escolar,1,4740.76,4558.66,4433.94,4,0.1986,0,0,Não Fraudulenta
LIC-2025-22705,Governo do Estado da Bahia - Secretaria de Saúde,Consultoria Técnica,50,13422.49,12450.15,14641.65,3,0.1776,0,0,Não Fraudulenta
LIC-2025-22706,Prefeitura Municipal de João Pessoa,Material de Escritório,20,47.28,50.51,78.29,1,0.4414,2,3,Fraudulenta
LIC-2025-22707,Secretaria de Educação do Estado do Ceará,Serviço de Engenharia,5,144807.19,142257.5,162313.5,2,0.1704,0,2,Não Fraudulenta
LIC-2025-22708,Prefeitura Municipal de João Pessoa,Consultoria Técnica,20,12577.2,12521.01,11024.34,3,0.1796,0,2,Não Fraudulenta
LIC-2025-22709,Departamento Estadual de Trânsito de Minas Gerais,Mobiliário,10,905.89,817.28,840.53,4,0.1766,0,0,Não Fraudulenta
LIC-2025-22710,Prefeitura Municipal de São Paulo,Mobiliário,100,835.13,769.79,1376.52,1,0.367,0,1,Fraudulenta
LIC-2025-22711,Prefeitura Municipal de João Pessoa,Serviço de Limpeza,10,1662.67,1517.02,1564.17,2,0.2105,0,1,Não Fraudulenta
LIC-2025-22712,Governo do Estado de Pernambuco - Obras,Equipamento de Informática,10,2209.68,2227.58,2097.18,4,0.1594,1,0,Não Fraudulenta
LIC-2025-22713,Governo do Estado de Pernambuco - Obras,Material de Escritório,50,37.89,40.66,64.4,1,0.4488,2,2,Fraudulenta
LIC-2025-22714,Prefeitura Municipal de São Paulo,Equipamento de Informática,5,2167.78,2379.9,1924.43,2,0.1768,0,1,Não Fraudulenta
LIC-2025-22715,Secretaria de Educação do Estado do Ceará,Serviço de Limpeza,5,1489.11,1361.14,1354.53,4,0.185,0,0,Não Fraudulenta
LIC-2025-22716,Governo do Estado da Bahia - Secretaria de Saúde,Medicamento,20,113.78,108.92,119.97,2,0.214,0,2,Não Fraudulenta
LIC-2025-22717,Secretaria de Educação do Estado do Ceará,Equipamento de Informática,20,2446.56,2308.14,2440.76,2,0.2458,0,0,Não Fraudulenta
LIC-2025-22718,Governo do Estado de Pernambuco - Obras,Consultoria Técnica,50,13935.33,14205.12,14911.11,4,0.2052,0,0,Não Fraudulenta
LIC-2025-22719,Secretaria de Educação do Estado do Ceará,Transporte Escolar,10,3432.02,3320.59,3772.66,3,0.1734,0,2,Não Fraudulenta
LIC-2025-22720,Prefeitura Municipal de João Pessoa,Serviço de Engenharia,20,200450.39,181127.94,205764.46,3,0.225,0,2,Não Fraudulenta
LIC-2025-22721,Prefeitura Municipal de São Paulo,Transporte Escolar,20,4379.05,4794.1,3806.89,5,0.2124,1,0,Não Fraudulenta
LIC-2025-22722,Governo do Estado de Pernambuco - Obras,Mobiliário,10,768.22,819.77,768.52,2,0.1627,0,2,Não Fraudulenta
LIC-2025-22723,Câmara Municipal de Recife,Medicamento,10,80.85,82.63,91.03,4,0.1899,0,1,Não Fraudulenta
LIC-2025-22724,Departamento Estadual de Trânsito de Minas Gerais,Transporte Escolar,10,4709.61,4854.7,4290.74,4,0.1704,0,0,Não Fraudulenta
LIC-2025-22725,Prefeitura Municipal de São Paulo,Mobiliário,5,1063.19,1084.89,1208.1,2,0.1506,0,1,Não Fraudulenta
LIC-2025-22726,Câmara Municipal de Recife,Medicamento,5,98.18,94.01,90.0,3,0.1853,0,5,Não Fraudulenta
LIC-2025-22727,Prefeitura Municipal de João Pessoa,Consultoria Técnica,10,17754.37,18140.09,18763.07,2,0.1839,0,0,Não Fraudulenta
LIC-2025-22728,Departamento Estadual de Trânsito de Minas Gerais,Serviço de Engenharia,1,207411.04,198948.28,304809.17,1,0.4488,0,1,Fraudulenta
LIC-2025-22729,Governo do Estado da Bahia - Secretaria de Saúde,Equipamento de Informática,20,2294.38,2203.76,2166.45,5,0.1542,0,2,Não Fraudulenta
LIC-2025-22730,Secretaria de Educação do Estado do Ceará,Serviço de Engenharia,100,193921.55,185101.73,182119.79,2,0.1791,0,1,Não Fraudulenta
LIC-2025-22731,Departamento Estadual de Trânsito de Minas Gerais,Transporte Escolar,10,3948.8,4062.96,3743.62,3,0.1889,0,0,Não Fraudulenta
LIC-2025-22732,Prefeitura Municipal de João Pessoa,Medicamento,10,97.04,104.6,110.59,2,0.196,0,3,Não Fraudulenta
LIC-2025-22733,Governo do Estado de Pernambuco - Obras,Mobiliário,20,1061.65,1036.95,1195.9,3,0.2229,0,0,Não Fraudulenta
LIC-2025-22734,Governo do Estado de Pernambuco - Obras,Serviço de Engenharia,20,158145.96,156804.85,138505.09,2,0.2106,0,1,Não Fraudulenta
LIC-2025-22735,Governo do Estado da Bahia - Secretaria de Saúde,Equipamento de Informática,5,2003.57,2163.22,1959.14,5,0.2327,0,2,Não Fraudulenta
LIC-2025-22736,Universidade Federal da Paraíba,Equipamento de Informática,50,2457.45,2298.17,2566.48,4,0.1571,0,1,Não Fraudulenta
LIC-2025-22737,Universidade Federal da Paraíba,Consultoria Técnica,10,16605.81,16305.83,16442.57,3,0.1953,1,0,Não Fraudulenta
LIC-2025-22738,Secretaria de Educação do Estado do Ceará,Mobiliário,20,760.43,744.05,697.65,3,0.1653,0,2,Não Fraudulenta
LIC-2025-22739,Departamento Estadual de Trânsito de Minas Gerais,Consultoria Técnica,100,13354.63,12339.61,12030.81,2,0.2298,0,2,Não Fraudulenta
LIC-2025-22740,Governo do Estado de Pernambuco - Obras,Equipamento de Informática,5,2274.04,2155.32,2131.8,3,0.2169,0,1,Não Fraudulenta
LIC-2025-22741,Prefeitura Municipal de São Paulo,Medicamento,5,101.7,95.58,185.26,1,0.4085,0,2,Fraudulenta
LIC-2025-22742,Prefeitura Municipal de São Paulo,Medicamento,20,102.5,106.5,101.99,3,0.1771,1,1,Não Fraudulenta
LIC-2025-22743,Prefeitura Municipal de São Paulo,Transporte Escolar,5,4571.64,4650.85,4995.13,4,0.2051,0,0,Não Fraudulenta
LIC-2025-22744,Prefeitura Municipal de João Pessoa,Serviço de Engenharia,20,170389.03,172367.19,175613.06,2,0.1533,0,0,Não Fraudulenta
LIC-2025-22745,Governo do Estado de Pernambuco - Obras,Material de Escritório,20,40.75,44.68,39.69,4,0.1617,0,2,Não Fraudulenta
LIC-2025-22746,Universidade Federal da Paraíba,Mobiliário,5,1009.13,963.35,1042.92,3,0.1541,0,3,Não Fraudulenta
LIC-2025-22747,Prefeitura Municipal de São Paulo,Material de Escritório,20,39.46,40.6,43.47,4,0.183,0,1,Não Fraudulenta
LIC-2025-22748,Governo do Estado de Pernambuco - Obras,Equipamento de Informática,5,2699.61,2896.75,2825.67,2,0.1594,0,2,Não Fraudulenta
LIC-2025-22749,Governo do Estado de Pernambuco - Obras,Equipamento de Informática,50,2573.87,2332.86,2810.11,3,0.2397,0,0,Não Fraudulenta
LIC-2025-22750,Universidade Federal da Paraíba,Material de Escritório,5,45.39,44.64,45.82,3,0.2307,0,1,Não Fraudulenta
LIC-2025-22751,Prefeitura Municipal de São Paulo,Material de Escritório,20,43.24,46.69,44.59,3,0.1883,0,0,Não Fraudulenta
LIC-2025-22752,Prefeitura Municipal de São Paulo,Serviço de Limpeza,50,1759.84,1718.43,1538.5,4,0.2368,0,1,Não Fraudulenta
LIC-2025-22753,Prefeitura Municipal de João Pessoa,Consultoria Técnica,10,17040.83,17145.67,14886.38,3,0.205,0,3,Não Fraudulenta
LIC-2025-22754,Governo do Estado da Bahia - Secretaria de Saúde,Mobiliário,50,763.95,782.62,672.53,4,0.2299,0,1,Não Fraudulenta
LIC-2025-22755,Prefeitura Municipal de João Pessoa,Mobiliário,100,792.61,805.23,1247.82,2,0.3314,2,2,Fraudulenta
LIC-2025-22756,Governo do Estado de Pernambuco - Obras,Serviço de Engenharia,100,156544.81,157745.21,152580.38,4,0.2162,0,2,Não Fraudulenta
LIC-2025-22757,Prefeitura Municipal de João Pessoa,Serviço de Engenharia,5,166551.62,156970.89,283481.67,1,0.2924,1,4,Fraudulenta
LIC-2025-22758,Secretaria de Educação do Estado do Ceará,Medicamento,50,82.23,77.39,74.3,4,0.2277,0,1,Não Fraudulenta
LIC-2025-22759,Secretaria de Educação do Estado do Ceará,Medicamento,50,94.21,97.35,185.07,2,0.2874,0,1,Fraudulenta
LIC-2025-22760,Prefeitura Municipal de João Pessoa,Material de Escritório,10,44.91,44.67,47.83,3,0.1853,0,1,Não Fraudulenta
LIC-2025-22761,Câmara Municipal de Recife,Serviço de Engenharia,5,159343.07,154613.78,167398.82,4,0.1692,0,1,Não Fraudulenta
LIC-2025-22762,Prefeitura Municipal de São Paulo,Material de Escritório,20,46.3,43.45,88.05,1,0.3077,0,3,Fraudulenta
LIC-2025-22763,Câmara Municipal de Recife,Mobiliário,10,946.39,897.98,941.44,3,0.2296,0,2,Não Fraudulenta
LIC-2025-22764,Prefeitura Municipal de João Pessoa,Serviço de Limpeza,5,1458.9,1410.07,1260.36,5,0.1599,0,0,Não Fraudulenta
LIC-2025-22765,Governo do Estado da Bahia - Secretaria de Saúde,Transporte Escolar,10,4540.28,4644.87,5046.65,4,0.2254,0,2,Não Fraudulenta
LIC-2025-22766,Governo do Estado da Bahia - Secretaria de Saúde,Medicamento,10,102.3,110.27,115.18,3,0.2195,0,2,Não Fraudulenta
LIC-2025-22767,Governo do Estado da Bahia - Secretaria de Saúde,Consultoria Técnica,5,17871.77,16246.49,17470.09,3,0.2282,0,2,Não Fraudulenta
LIC-2025-22768,Universidade Federal da Paraíba,Equipamento de Informática,50,2993.85,3274.85,2673.41,2,0.2325,0,1,Não Fraudulenta
LIC-2025-22769,Governo do Estado da Bahia - Secretaria de Saúde,Mobiliário,20,833.85,825.62,937.32,2,0.2078,0,3,Não Fraudulenta
LIC-2025-22770,Secretaria de Educação do Estado do Ceará,Material de Escritório,10,44.26,43.1,44.3,4,0.1545,0,2,Não Fraudulenta
LIC-2025-22771,Prefeitura Municipal de São Paulo,Consultoria Técnica,10,15834.84,14882.72,16673.66,3,0.2416,0,0,Não Fraudulenta
LIC-2025-22772,Prefeitura Municipal de João Pessoa,Equipamento de Informática,20,2573.3,2488.51,2494.72,3,0.221,0,1,Não Fraudulenta
LIC-2025-22773,Prefeitura Municipal de São Paulo,Material de Escritório,10,36.54,33.51,34.58,3,0.2274,0,5,Não Fraudulenta
LIC-2025-22774,Prefeitura Municipal de João Pessoa,Serviço de Limpeza,5,1742.34,1777.26,1843.37,3,0.2024,0,4,Não Fraudulenta
LIC-2025-22775,Secretaria de Educação do Estado do Ceará,Consultoria Técnica,100,13649.25,14708.36,13402.11,4,0.214,0,2,Não Fraudulenta
LIC-2025-22776,Governo do Estado da Bahia - Secretaria de Saúde,Serviço de Engenharia,20,158705.79,164863.2,291862.81,1,0.3315,1,5,Fraudulenta
LIC-2025-22777,Governo do Estado da Bahia - Secretaria de Saúde,Serviço de Limpeza,1,1509.82,1615.02,1492.42,3,0.1774,0,1,Não Fraudulenta
LIC-2025-22778,Governo do Estado de Pernambuco - Obras,Transporte Escolar,20,4075.02,4318.58,4406.87,3,0.1854,1,0,Não Fraudulenta
LIC-2025-22779,Universidade Federal da Paraíba,Material de Escritório,5,38.71,39.59,76.47,1,0.3624,0,2,Fraudulenta
LIC-2025-22780,Prefeitura Municipal de São Paulo,Material de Escritório,10,43.35,44.12,44.28,3,0.1807,0,3,Não Fraudulenta
LIC-2025-22781,Governo do Estado de Pernambuco - Obras,Mobiliário,50,930.42,847.39,876.14,2,0.1588,0,3,Não Fraudulenta
LIC-2025-22782,Departamento Estadual de Trânsito de Minas Gerais,Medicamento,20,104.78,114.83,119.12,2,0.2264,0,1,Não Fraudulenta
LIC-2025-22783,Secretaria de Educação do Estado do Ceará,Equipamento de Informática,5,2069.7,2108.18,2321.85,3,0.1568,0,0,Não Fraudulenta
LIC-2025-22784,Universidade Federal da Paraíba,Serviço de Engenharia,50,202723.16,222911.97,173488.35,2,0.2088,1,0,Não Fraudulenta
LIC-2025-22785,Prefeitura Municipal de João Pessoa,Mobiliário,5,972.63,1005.16,1064.0,2,0.2426,0,0,Não Fraudulenta
LIC-2025-22786,Câmara Municipal de Recife,Serviço de Engenharia,10,157524.57,158373.35,157095.55,4,0.1865,0,2,Não Fraudulenta
LIC-2025-22787,Governo do Estado de Pernambuco - Obras,Serviço de Engenharia,10,189721.37,177981.19,191636.53,2,0.1641,0,1,Não Fraudulenta
LIC-2025-22788,Departamento Estadual de Trânsito de Minas Gerais,Equipamento de Informática,50,2736.07,2613.71,2890.59,3,0.1927,0,0,Não Fraudulenta
LIC-2025-22789,Universidade Federal da Paraíba,Mobiliário,20,955.28,962.83,968.52,2,0.191,0,2,Não Fraudulenta
LIC-2025-22790,Governo do Estado da Bahia - Secretaria de Saúde,Consultoria Técnica,100,12646.77,11905.18,11616.96,4,0.154,0,0,Não Fraudulenta
LIC-2025-22791,Governo do Estado de Pernambuco - Obras,Material de Escritório,20,46.01,48.76,46.91,2,0.1811,0,1,Não Fraudulenta
LIC-2025-22792,Governo do Estado da Bahia - Secretaria de Saúde,Equipamento de Informática,10,2198.03,2151.08,2098.83,5,0.2063,0,2,Não Fraudulenta
LIC-2025-22793,Prefeitura Municipal de São Paulo,Medicamento,1,104.54,101.53,183.54,2,0.4435,0,3,Fraudulenta
LIC-2025-22794,Departamento Estadual de Trânsito de Minas Gerais,Serviço de Engenharia,10,208736.84,194517.4,206522.58,4,0.2438,0,1,Não Fraudulenta
LIC-2025-22795,Secretaria de Educação do Estado do Ceará,Serviço de Limpeza,5,1887.52,1891.17,1880.72,4,0.2327,1,2,Não Fraudulenta
LIC-2025-22796,Câmara Municipal de Recife,Consultoria Técnica,20,16552.32,16305.48,27810.1,2,0.3127,0,1,Fraudulenta
LIC-2025-22797,Prefeitura Municipal de São Paulo,Mobiliário,50,813.14,752.03,896.79,2,0.1734,1,2,Não Fraudulenta
LIC-2025-22798,Prefeitura Municipal de São Paulo,Material de Escritório,10,35.43,32.49,40.53,5,0.2352,0,2,Não Fraudulenta
LIC-2025-22799,Governo do Estado da Bahia - Secretaria de Saúde,Equipamento de Informática,10,2640.84,2838.78,2909.43,3,0.2217,1,0,Não Fraudulenta
LIC-2025-22800,Governo do Estado de Pernambuco - Obras,Mobiliário,100,908.05,934.06,883.44,3,0.2027,0,1,Não Fraudulenta
LIC-2025-22801,Prefeitura Municipal de João Pessoa,Serviço de Engenharia,100,150316.94,149093.98,168401.66,4,0.2089,0,1,Não Fraudulenta
LIC-2025-22802,Governo do Estado de Pernambuco - Obras,Medicamento,50,92.95,96.07,91.96,3,0.2302,0,1,Não Fraudulenta
LIC-2025-22803,Secretaria de Educação do Estado do Ceará,Serviço de Engenharia,5,187536.55,175875.19,397142.09,1,0.3029,0,1,Fraudulenta
LIC-2025-22804,Câmara Municipal de Recife,Serviço de Engenharia,20,190172.17,176648.0,184744.6,3,0.2301,0,0,Não Fraudulenta
LIC-2025-22805,Prefeitura Municipal de João Pessoa,Medicamento,50,88.49,84.84,93.36,4,0.1684,0,0,Não Fraudulenta
LIC-2025-22806,Universidade Federal da Paraíba,Mobiliário,20,825.33,856.52,1194.87,1,0.4429,1,2,Fraudulenta
LIC-2025-22807,Universidade Federal da Paraíba,Transporte Escolar,10,4281.23,3968.84,3711.18,3,0.1709,0,1,Não Fraudulenta
LIC-2025-22808,Universidade Federal da Paraíba,Transporte Escolar,20,4398.46,4057.64,3773.38,3,0.2087,1,1,Não Fraudulenta
LIC-2025-22809,Universidade Federal da Paraíba,Mobiliário,20,862.48,858.92,862.69,2,0.2244,0,0,Não Fraudulenta
LIC-2025-22810,Governo do Estado de Pernambuco - Obras,Consultoria Técnica,50,15698.28,15120.92,29917.49,1,0.4343,0,0,Fraudulenta
LIC-2025-22811,Prefeitura Municipal de São Paulo,Transporte Escolar,100,4743.8,4295.74,4347.45,4,0.2369,0,0,Não Fraudulenta
LIC-2025-22812,Governo do Estado da Bahia - Secretaria de Saúde,Serviço de Engenharia,1,147155.75,133311.86,138251.03,3,0.2288,0,1,Não Fraudulenta
